,Nº,NJ,Denominación,ProducciónTotal,CantidaddeJuicios,(Créditos/Activos),(Dispon.+Invers.)/Deudasc/Aseg.,(Dispon.+Invers.+Inmuebles)/Deudasc/Aseg.,(Dispon.+Invers.+Inmueb.)/(Deudasc/Aseg.+Comp.Técn.),(Inversiones+Inmuebles)/Activos,Superávit/CapitalRequerido,(Dispon.+Invers.)/CompromisosExigibles,Fecha,Categoría,% Mercado
125,5.0,A,ANTÁRTIDA,0.13077740618305989,818.0,56.494020719013506,46.48551332616337,118.9736488565194,122.76928290941652,27.244249199740427,-72.7844293997089,1.0956043596018807,2018-03,Patrimoniales y Mixtas,0.19
126,6.0,A,ARGOS,0.0354306157745891,1137.0,12.957915875060161,119.52743316705624,121.64178730537516,127.3388652558995,73.6376706714895,20.129107407407407,21.375409779960357,2018-03,Patrimoniales y Mixtas,0.05
127,7.0,A,ASEGURADORA TOTAL,0.3189208137262683,1273.0,15.846185305586735,130.8864894597101,134.38736139698952,114.96457110320976,82.85945555751957,25.179426810588808,130.16761433449503,2018-03,Patrimoniales y Mixtas,0.47
128,8.0,A,ASEGURADORES DE CAUCIONES,0.10117680900736899,53.0,59.06635103942146,426.70596712903614,431.0856003792161,109.61138389988332,25.12249816494188,3.629051851851852,2.644152192089156,2018-03,Patrimoniales y Mixtas,0.15
129,9.0,C,ASOCIACIÓN MUTUAL DAN,0.01174623766960892,0.0,8.612905961301495,0.0,0.0,0.0,78.9027637817139,622.0764777777778,0.0,2018-03,Patrimoniales y Mixtas,0.02
130,10.0,A,ASOCIART RC,0.003608165825503366,18.0,3.4932380251403146,915.2644907075323,915.2644907075323,733.908001912979,95.37300039438045,382.72195,22.105633358638492,2018-03,Patrimoniales y Mixtas,0.01
131,11.0,A,ASSEKURANSA,0.0210876234123321,7.0,27.032275028612833,989.3425814234017,989.3425814234017,548.2558582240054,10.823287473306248,11.02744074074074,0.0,2018-03,Patrimoniales y Mixtas,0.03
132,12.0,A,ASSURANT,0.6263352337699696,47.0,20.309702661634155,650.5856489757689,650.5856489757689,273.9454368588768,76.670497274414,158.9267599757526,18.1438200319972,2018-03,Patrimoniales y Mixtas,0.92
133,13.0,A,BBVA CONSOLIDAR,0.7152578346192249,281.0,48.12637577214699,421.9758080515136,421.9758080515136,147.81912455140665,50.289124350527395,158.63515089501095,66.96743509317898,2018-03,Patrimoniales y Mixtas,1.05
134,14.0,A,BENEFICIO,0.03871033696674019,11.0,50.109878990266765,525.293037879456,525.293037879456,256.17761959749663,35.48528412446051,50.04269192728547,13.998177342876152,2018-03,Patrimoniales y Mixtas,0.06
135,15.0,A,BERKLEY,0.5371371510327468,657.0,19.341633058817383,373.8095794679813,381.4265343384295,280.4373446686072,77.26986289874365,330.5374073059262,30.459384257291376,2018-03,Patrimoniales y Mixtas,0.79
136,16.0,C,BERNARDINO RIVADAVIA,2.8485152270460454,11011.0,32.52511165008964,159.95886966801405,160.2810192689879,120.28003900913329,64.11646606798722,220.12016714852246,117.97734701248302,2018-03,Patrimoniales y Mixtas,4.16
137,17.0,A,BHN,0.2606827561086007,8.0,28.31031086408446,0.0,0.0,499.4593975161476,70.43167656364113,166.33957549268789,3.4104490136011103,2018-03,Patrimoniales y Mixtas,0.38
138,18.0,A,BOSTON,0.566629564871577,2718.0,35.706366935321874,110.2751135945568,121.1386753546634,95.82512038806809,51.91874268893763,0.5169802065747051,8.301711439603068,2018-03,Patrimoniales y Mixtas,0.83
139,19.0,A,BRADESCO,0.0,24.0,0.6255366090810064,0.0,0.0,0.0,10.824122873200686,283.5919666666667,22.064702993076992,2018-03,Patrimoniales y Mixtas,0.0
140,20.0,O,CAJA DE TUCUMÁN,0.22382332607876607,874.0,7.604222939393631,178.7032118854475,178.7032118854475,162.05068248148876,83.81354600099364,291.2261950281153,74.45067194682647,2018-03,Patrimoniales y Mixtas,0.33
141,21.0,A,CAJA GENERALES,5.767442678334394,16372.0,18.354604257171438,140.6829425863192,141.53420255167245,130.68937532995065,77.49077022957756,37.227853253021756,21.442234405488502,2018-03,Patrimoniales y Mixtas,8.43
142,22.0,A,CALEDONIA,0.2461070847006937,239.0,64.11812788234646,72.97024512876457,72.97024512876457,64.3825531284068,15.579474966714743,-206.31444578570859,105.56035438124648,2018-03,Patrimoniales y Mixtas,0.36
143,23.0,A,CAMINOS PROTEGIDOS,0.03384256676203934,60.0,10.958727966734013,601.6324527971792,601.6324527971792,454.37973566581616,63.807511516812156,96.38766296296296,103.80095532222255,2018-03,Patrimoniales y Mixtas,0.05
144,24.0,A,CARDIF,0.7481768687397913,41.0,18.804271564627832,682.5554368108633,682.5554368108633,262.0081062639947,78.16798058555612,66.17913543344373,66.8561142354233,2018-03,Patrimoniales y Mixtas,1.09
145,25.0,A,CARUSO,0.3546451605592448,243.0,5.7594213559554746,804.0954532440841,804.0954532440841,652.6592986011394,88.38869830016772,201.41550506652172,261.6222527234911,2018-03,Patrimoniales y Mixtas,0.52
146,26.0,A,CESCE,5.680197329209333e-06,5.0,30.883991198660883,0.0,0.0,0.0,47.43976551764061,50.430811111111105,0.0,2018-03,Patrimoniales y Mixtas,0.0
147,27.0,A,CHUBB SEGUROS,0.8362909585174376,806.0,44.960953810163694,281.74359756111687,281.74359756111687,148.73580263695214,45.771818572823406,227.37060366518924,5.372392299581457,2018-03,Patrimoniales y Mixtas,1.22
148,28.0,A,CNP,0.24936521119617897,21.0,9.743366793653466,0.0,0.0,227.20970391139565,84.89527652930012,120.69325131211104,9.017568725504047,2018-03,Patrimoniales y Mixtas,0.36
149,29.0,E,COFACE,0.030109328635962013,1.0,40.5456522738335,404.0320919042363,404.0320919042363,125.63378877019163,53.33559662301762,348.78429536338354,17.979986336982755,2018-03,Patrimoniales y Mixtas,0.04
150,30.0,A,COLON,0.08655893965287381,1.0,22.3355256210046,554.3213396919739,554.3213396919739,339.8389006489929,68.79201721827648,85.39319555555555,126.65628860172639,2018-03,Patrimoniales y Mixtas,0.13
151,31.0,A,COMARSEG,0.0,0.0,8.370807332676426,0.0,0.0,0.0,87.37997437244583,43.19938888888889,308.8202196908055,2018-03,Patrimoniales y Mixtas,0.0
152,32.0,A,CONFIAR,0.004400173675729028,0.0,34.722516687379375,0.0,0.0,0.0,63.910096087898324,8.020695238095238,124.74434306959253,2018-03,Patrimoniales y Mixtas,0.01
153,33.0,A,CONFLUENCIA,2.4260523900381553e-07,0.0,1.9823837252314207,0.0,0.0,0.0,90.9014325111429,23.494983333333334,458.35464867180804,2018-03,Patrimoniales y Mixtas,0.0
154,34.0,A,CONSTRUCCIÓN,0.17746310572523671,82.0,37.31130064324642,130.5512335878915,150.21185588929765,164.38637110661816,32.24118403555382,1.445605398925887,12.495531468988046,2018-03,Patrimoniales y Mixtas,0.26
155,35.0,C,COOP. MUTUAL PATRONAL,0.5897850081606659,538.0,34.66106250050136,155.7702927980453,157.14840900492393,114.51659814421748,58.50433053299899,115.93820625882216,62.90899367447946,2018-03,Patrimoniales y Mixtas,0.86
156,36.0,C,COPAN,0.08941081963222657,535.0,32.35100369172835,164.2230807984016,180.15619602578988,135.96260440776624,49.68454594431442,193.57773148148146,24.722788421535434,2018-03,Patrimoniales y Mixtas,0.13
157,37.0,A,COSENA,0.04108308494234856,4.0,53.37495189695453,555.2864324199658,555.2864324199658,206.45762342740048,9.57313160343672,10.298433333333334,0.0,2018-03,Patrimoniales y Mixtas,0.06
158,38.0,A,CREDITO Y CAUCION,0.05311735932104335,0.0,39.71340834788141,974.1263282482698,974.1263282482698,312.253183696023,58.01066195206291,106.65387421209442,0.0,2018-03,Patrimoniales y Mixtas,0.08
159,39.0,A,CRÉDITOS Y GARANTÍAS,0.10164490570747522,57.0,52.65576439445917,152.63808003930203,152.63808003930203,122.47660852627924,44.2055515839753,241.46842444444445,23.93866643056458,2018-03,Patrimoniales y Mixtas,0.15
160,40.0,C,DULCE,0.024295165906800968,0.0,23.266960403748563,0.0,0.0,0.0,65.48290653285395,231.3527374134635,0.0,2018-03,Patrimoniales y Mixtas,0.04
161,41.0,A,EDIFICAR,0.10448633344444756,17.0,25.142239740389687,146.78186195692618,162.45616553934207,164.5672381524766,70.91851514874355,18.507679308412705,5.976188303149315,2018-03,Patrimoniales y Mixtas,0.15
162,42.0,A,EQUITATIVA DEL PLATA,0.20673259082297255,489.0,31.732159507877846,154.7253538708428,163.57069707730085,130.1408635418402,45.896539741002975,98.7469483797729,25.099766303322287,2018-03,Patrimoniales y Mixtas,0.3
163,43.0,A,ESCUDO,0.28743398952560933,1753.0,46.93816759668943,76.19428394435103,97.7945242714649,85.22096342844144,29.368949033302727,-9.081376990404554,6.726511501234557,2018-03,Patrimoniales y Mixtas,0.42
164,44.0,A,EUROAMÉRICA,0.0006999242013673078,0.0,3.7511437270965287,0.0,0.0,0.0,93.75793440226305,25.641898148148144,0.0,2018-03,Patrimoniales y Mixtas,0.0
165,45.0,A,FED. PATRONAL,7.299725274415669,38322.0,16.733360811654066,168.50669800542724,168.64531286637703,139.1488497901308,79.7956426717456,75.40289209941095,143.52040844252502,2018-03,Patrimoniales y Mixtas,10.67
166,46.0,A,FIANZAS Y CRÉDITO,0.12579808730249128,6.0,63.212547221957394,0.0,0.0,157.8592688318923,33.833707574056334,81.65322716049383,0.0,2018-03,Patrimoniales y Mixtas,0.18
167,47.0,A,FINISTERRE,0.005740899990402543,0.0,6.561816256942238,0.0,0.0,888.794939696428,80.59891520026852,0.20543492063492064,132.33659708469955,2018-03,Patrimoniales y Mixtas,0.01
168,48.0,A,GALICIA,1.038419780943767,43.0,40.94946707589077,397.0393785770645,399.92188030857955,206.0682632084512,51.57729786680287,19.24521526409584,18.758605245492568,2018-03,Patrimoniales y Mixtas,1.52
169,49.0,A,GESTION,0.0032106700803416948,0.0,12.17659920281553,0.0,0.0,851.6797293681458,74.30760557099973,5.350133333333333,781.3277625905363,2018-03,Patrimoniales y Mixtas,0.0
170,50.0,A,HAMBURGO,0.1447714028221686,276.0,23.186709518352643,239.73990843794897,242.80163120101128,172.535549930354,27.18687550866024,116.57771150703826,767.7299561372901,2018-03,Patrimoniales y Mixtas,0.21
171,51.0,A,HANSEATICA,0.05223555235462662,6.0,60.76522858214385,258.70824372160587,258.70824372160587,123.10825633474403,19.89284679227412,39.616105555555556,9.685334568366157,2018-03,Patrimoniales y Mixtas,0.08
172,52.0,A,HDI,0.34751259726252953,3760.0,40.97104168982848,151.46225566395373,158.4433539449472,115.39401721966323,53.576774113302776,84.47510870587533,12.291974103838855,2018-03,Patrimoniales y Mixtas,0.51
173,53.0,A,HOLANDO SUDAMERICANA,0.6023927079213488,3009.0,37.38482295336007,114.07022282434778,126.50541850910197,102.34633739624608,51.375525078887904,38.602138285549145,44.382495556558595,2018-03,Patrimoniales y Mixtas,0.88
174,54.0,A,HORIZONTE,0.28384586936232076,5555.0,82.76665208582953,14.561637418435689,21.57425290958255,22.271037411109706,14.284082855642492,-547.3442968791945,0.8265535881247317,2018-03,Patrimoniales y Mixtas,0.41
175,55.0,A,IAM,0.062228979302694915,12.0,32.11433110634585,274.308444089093,306.9108333314722,146.96503555309687,38.79317794976866,21.202568518518518,13.76792471442824,2018-03,Patrimoniales y Mixtas,0.09
176,56.0,O,INST. AUTÁRQUICO,0.6256855680742563,2957.0,28.615845791809985,187.37693375861,222.93095114971155,159.4211100898716,68.43117893619558,295.83186046228525,111.81271751323324,2018-03,Patrimoniales y Mixtas,0.91
177,57.0,O,INSTITUTO DE JUJUY,0.0042236092218606355,0.0,5.199259992882127,445.94127512710565,445.94127512710565,386.95607481964896,80.830845373203,37.36116666666667,8.102495458604617,2018-03,Patrimoniales y Mixtas,0.01
178,58.0,A,INSTITUTO DE SEGUROS,0.2015531011900963,115.0,21.926078870033678,449.54470498896654,449.54470498896654,376.97728026795687,67.25453328723113,166.40788301296735,0.0,2018-03,Patrimoniales y Mixtas,0.29
179,59.0,A,INSUR,0.06965672605449501,3.0,29.07047326259711,956.4347718061823,956.4347718061823,237.4314858008689,68.27340955775534,336.0262865387513,7.860920385151226,2018-03,Patrimoniales y Mixtas,0.1
180,60.0,A,INTÉGRITY,0.2806864108218804,1250.0,33.93935528600117,167.6759040368936,174.53318068881188,133.93627139441577,54.53272045144198,219.49317514474106,104.10385306606598,2018-03,Patrimoniales y Mixtas,0.41
181,61.0,A,JUNCAL PATRIMONIALES,0.0,179.0,72.34488417485746,27.4841644471208,37.54041030954899,53.63700831012479,16.961270757405728,86.17571111111111,165.717294185633,2018-03,Patrimoniales y Mixtas,0.0
182,62.0,A,LATITUD SUR,0.07025505122518817,252.0,46.20208554494863,93.37538849615002,109.93651994268423,105.96545765686429,31.37030568558673,20.191384215865696,13.464110665718422,2018-03,Patrimoniales y Mixtas,0.1
183,63.0,A,LIBRA,0.02335572766151682,5.0,37.82499297563343,89.91165185094152,206.55759554253135,135.69676927826256,55.74879387255357,0.23566666666666666,4.515882399534791,2018-03,Patrimoniales y Mixtas,0.03
184,64.0,A,LIDER MOTOS,0.0,0.0,1.8817845139162883,0.0,0.0,0.0,97.73895541552747,8.612116666666667,0.0,2018-03,Patrimoniales y Mixtas,0.0
185,65.0,A,LIDERAR,0.8344084999605154,13557.0,19.899944509273638,148.3179244571792,149.07643191295224,135.52361958300415,73.70542711796718,84.93940734673005,31.842617287189917,2018-03,Patrimoniales y Mixtas,1.22
186,66.0,C,LUZ Y FUERZA,0.023959635178759455,136.0,16.359656889108493,206.01099231310505,241.28892870602172,198.13205921852273,77.51114595385971,48.24511296296296,22.141637604209574,2018-03,Patrimoniales y Mixtas,0.04
187,67.0,A,MAPFRE,1.6088659629143043,1942.0,40.4696816800527,148.77840220058283,152.37287267186431,106.41800276092862,54.094733700192165,22.87200042113239,2.292371609222556,2018-03,Patrimoniales y Mixtas,2.35
188,68.0,A,MERCANTIL ANDINA,2.194401272085707,2972.0,41.5508948526353,111.23978889695422,113.53318722750872,90.67543485937752,47.83793599698416,21.818988878467234,27.30860100104126,2018-03,Patrimoniales y Mixtas,3.21
189,69.0,A,MERCANTIL ASEGURADORA,0.008516971089013453,1.0,3.8688558068954118,0.0,0.0,0.0,80.2980606110491,13.53119074074074,0.0,2018-03,Patrimoniales y Mixtas,0.01
190,70.0,A,MERIDIONAL,1.5869322234052914,3567.0,59.86713448435231,152.25527189457938,166.3885689451936,71.91864376780445,34.10407942778726,133.13002758271358,6.414742450681666,2018-03,Patrimoniales y Mixtas,2.32
191,71.0,A,METLIFE,0.9466733816715737,463.0,14.415738572131254,947.3029770076639,947.3029770076639,164.50510682700838,78.01963068712638,90.60782709522091,150.0939896623213,2018-03,Patrimoniales y Mixtas,1.38
192,72.0,A,METROPOL,0.0436817190169148,417.0,33.44409251344058,142.42844116040106,167.17982542430576,118.01214528892837,61.51213707290473,12.457542592592592,22.76305614932399,2018-03,Patrimoniales y Mixtas,0.06
193,73.0,A,NACIÓN,2.7876775200508863,6202.0,35.9411550437304,163.29629621686675,163.29629621686675,119.02231488963675,58.62563317842845,271.81384682397436,15.206275448823678,2018-03,Patrimoniales y Mixtas,4.07
194,74.0,A,NATIVA,0.08663249351791913,446.0,31.694554499005704,150.24655562154794,151.03515537835284,116.01180193954521,59.301008138629776,61.84821481481482,67.36272110765172,2018-03,Patrimoniales y Mixtas,0.13
195,75.0,A,NIVEL,0.04046196134866208,358.0,25.63500741869462,97.2835199649879,136.82195714701143,118.23058243191169,65.41176893245031,10.43625,23.4190188502144,2018-03,Patrimoniales y Mixtas,0.06
196,76.0,A,NOBLE,0.048190152450154816,1014.0,24.647597301503794,110.14713186304965,110.14713186304965,99.39389662114512,63.88213475478497,33.16038888888889,20.15359582280198,2018-03,Patrimoniales y Mixtas,0.07
197,77.0,A,NORTE,0.5097885555878439,809.0,45.58173875397477,177.09051802897974,177.40017808581618,103.31622013215309,51.22861640648261,115.75948019077337,10.75682881745629,2018-03,Patrimoniales y Mixtas,0.75
198,78.0,C,NUEVA,0.1984087472518363,3428.0,29.491578466345338,89.25341567611574,89.25341567611574,112.01068646787284,44.31204204306592,131.2082977886879,27.467745083842413,2018-03,Patrimoniales y Mixtas,0.29
199,79.0,A,OPCION,0.13654075888399017,1.0,27.617694655393553,259.90224544387337,259.90224544387337,244.5112124310014,63.416638184493245,126.09086222222223,36.89874158835035,2018-03,Patrimoniales y Mixtas,0.2
200,80.0,A,ORBIS,0.8448409926571067,4460.0,46.04265822893047,70.71542888507632,173.02510095880257,106.49852750580202,47.347396366913905,68.29923594728811,14.847213336980465,2018-03,Patrimoniales y Mixtas,1.23
201,81.0,A,ORIGENES,0.17414436390644425,5.0,12.347224522432745,338.2349375315243,338.2349375315243,272.17850104307513,82.52573964107826,32.39736787840883,13.017812238078339,2018-03,Patrimoniales y Mixtas,0.25
202,82.0,A,PACÍFICO,0.0023658737561611937,0.0,15.716428903635848,0.0,0.0,0.0,80.11280452343391,6.9244,461.60276723331685,2018-03,Patrimoniales y Mixtas,0.0
203,83.0,A,PARANÁ,0.7147092633352887,5274.0,33.45839684228046,101.0873654185232,103.13007077212633,109.05743140564736,44.86667314047052,26.276200730842753,8.5923979573775,2018-03,Patrimoniales y Mixtas,1.04
204,84.0,A,PERSEVERANCIA,0.3278113301669069,1518.0,27.678779170325857,116.81221900083536,131.56270495258025,107.87636519216086,64.12759991367622,43.3221560788665,64.98726799701447,2018-03,Patrimoniales y Mixtas,0.48
205,85.0,A,PREVINCA,0.04535078483600369,1.0,10.770572667665256,613.0765582412661,0.0,0.0,71.53216926301891,339.01299657512084,21.807732953575215,2018-03,Patrimoniales y Mixtas,0.07
206,86.0,C,PRODUCTORES DE FRUTAS,0.17861581378836644,2034.0,42.239003383413724,29.15387223843691,92.96353305498077,77.36790696938888,49.66640170129868,-40.768663182427474,0.0,2018-03,Patrimoniales y Mixtas,0.26
207,87.0,A,PROGRESO,0.07739768749142684,1003.0,32.76077164864589,84.20896844081055,163.2022689085892,118.29073961290248,63.72398148810322,31.489975555555556,4.733830383504945,2018-03,Patrimoniales y Mixtas,0.11
208,88.0,A,PROVIDENCIA,0.12625914117250922,773.0,55.05753749376866,95.20383721094142,95.20383721094142,69.7765919715872,34.53165538671177,35.57745925925926,14.467527401481552,2018-03,Patrimoniales y Mixtas,0.18
209,89.0,A,PROVINCIA,2.8302423286207126,8254.0,34.19143476979886,112.25989752666095,112.29793986599542,89.91663148047867,64.40357960044027,-24.669984333946708,150.9710693809027,2018-03,Patrimoniales y Mixtas,4.14
210,90.0,A,PRUDENCIA,0.13454754092691112,1631.0,49.7327223074536,112.0890269807011,112.0890269807011,87.95787284216541,34.38243750868645,10.743502932730987,8.335479072810088,2018-03,Patrimoniales y Mixtas,0.2
211,91.0,A,QBE BUENOS AIRES,2.1662337707433883,4308.0,38.94234446397167,133.95946139456927,133.95946139456927,94.69136754120235,57.90696119290847,30.29363243325342,7.533690402942877,2018-03,Patrimoniales y Mixtas,3.17
212,92.0,A,QUALIA,0.33575047703660715,0.0,24.049134500982547,899.467800187409,899.467800187409,683.144288667471,74.75214103450577,13.982072370207693,199.43787786923164,2018-03,Patrimoniales y Mixtas,0.49
213,93.0,C,RÍO URUGUAY,0.7463085823722474,1414.0,56.46329706830211,161.91472524463273,170.1134462253717,92.36012336648234,26.793660793626238,80.58018989417086,33.64197352986218,2018-03,Patrimoniales y Mixtas,1.09
214,94.0,C,SAN CRISTÓBAL,2.9488164337159852,5963.0,27.739577836017354,267.83704847462343,267.83704847462343,175.30445713053763,67.65791119947048,144.34816895035712,48.340895265123244,2018-03,Patrimoniales y Mixtas,4.31
215,95.0,C,SANCOR,4.768490093560565,3349.0,29.618584957238696,243.0854948699485,250.5355625654435,187.69512506425835,60.100286436907304,30.634578969328842,30.307883438264234,2018-03,Patrimoniales y Mixtas,6.97
216,96.0,C,SEGUNDA,2.655684852469872,4498.0,33.43556702062369,192.4845563037257,194.78102422297366,141.27540188340691,59.03713950139702,233.55366088290918,158.21532894777542,2018-03,Patrimoniales y Mixtas,3.88
217,97.0,C,SEGURCOOP,0.3068072232037598,1371.0,33.22751439640413,179.45197220830792,181.7462391702744,124.96161578655357,62.772402519850225,239.33610582135918,4.791860863673538,2018-03,Patrimoniales y Mixtas,0.45
218,98.0,C,SEGUROMETAL,0.19096238337833715,1221.0,28.201532018259496,163.38889989415526,168.58321376390205,136.8777077143554,60.12871421821069,260.34809562850313,0.0,2018-03,Patrimoniales y Mixtas,0.28
219,99.0,A,SEGUROS MÉDICOS,0.0452056272476926,4414.0,26.16513401439926,91.65448026392416,91.65448026392416,90.5535073829173,52.900867595880655,38.99432643066897,31.657233468730134,2018-03,Patrimoniales y Mixtas,0.07
220,100.0,A,SMG,0.70900671478541,3337.0,37.995862529482146,72.65252496315301,131.8388483686836,101.81198328244427,57.96571970013872,192.8504147608742,6.200734702206504,2018-03,Patrimoniales y Mixtas,1.04
221,101.0,A,SMSV,0.13782179501000125,0.0,15.06953893491485,299.2108855988552,299.2108855988552,132.97576488119768,78.43105233876867,38.67342009850531,11.289868746867324,2018-03,Patrimoniales y Mixtas,0.2
222,102.0,A,SOL NACIENTE,0.23471519381712136,15.0,16.057334129092517,0.0,0.0,213.3697299684636,81.38821749182948,88.17328419128205,68.59176914141675,2018-03,Patrimoniales y Mixtas,0.34
